,Metro station,lon,lat,Number of floors,type,Number of rooms,id,Area,floor,Price
24471,Чеховская,37.60779,55.765037,7,brick,4.0,295193180,110.2,3,65000000.0
24472,Чеховская,37.604798,55.768765,4,brick,4.0,295228089,112.0,2,287000000.0
24474,Чеховская,37.60779,55.765037,6,brick,4.0,300539804,110.0,3,63000000.0
24475,Чеховская,37.611859,55.767053,4,brick,1.0,300650284,31.8,1,25200000.0
24476,Чеховская,37.60779,55.765037,7,brick,4.0,291358339,110.0,3,65000000.0
24477,Чеховская,37.60779,55.765037,4,brick,4.0,290160981,110.0,3,65000000.0
24478,Чеховская,37.611473,55.766106,11,monolith,4.0,296212859,212.0,10,250000000.0
24479,Чеховская,37.60779,55.765037,7,brick,4.0,292770708,110.0,3,65000000.0
24480,Чеховская,37.60779,55.765037,7,brick,4.0,289296700,110.0,3,65000000.0
24481,Чеховская,37.60779,55.765037,6,monolith,4.0,228824975,110.0,3,65000000.0
24482,Чеховская,37.596507,55.764161,5,brick,4.0,244460807,89.0,5,51000000.0
24483,Чеховская,37.611859,55.767053,4,brick,0.0,301405805,17.3,1,15200000.0
24484,Чеховская,37.611859,55.767053,4,brick,0.0,301405392,24.8,1,20900000.0
24485,Чеховская,37.607889,55.763397,6,brick,4.0,301127274,201.0,4,195000000.0
24486,Чеховская,37.604798,55.770411,6,brick,4.0,300005972,124.0,5,67490000.0
24487,Чеховская,37.613557,55.76603,5,brick,4.0,301011207,170.0,5,127500000.0
24488,Чеховская,37.611859,55.767053,4,brick,0.0,300647561,18.1,1,15900000.0
24489,Чеховская,37.611859,55.767053,4,brick,0.0,301225535,20.2,1,17700000.0
24490,Чеховская,37.611859,55.767053,4,brick,0.0,301268693,26.4,1,22100000.0
24491,Чеховская,37.611859,55.767053,4,brick,0.0,300622643,44.1,1,31900000.0
24492,Чеховская,37.611859,55.767053,4,brick,0.0,301266056,44.1,1,31900000.0
24493,Чеховская,37.600828,55.764566,5,monolith,4.0,300471681,97.0,4,108500000.0
24494,Чеховская,37.611859,55.767053,4,brick,0.0,301267084,26.7,1,23900000.0
24525,Чеховская,37.599849,55.765498,6,brick,2.0,299517689,60.0,3,45000000.0
24527,Чеховская,37.607511,55.763711,5,brick,2.0,299371646,75.3,4,38000000.0
24528,Чеховская,37.606595,55.763478,8,brick,2.0,298112735,70.7,5,42950000.0
24529,Чеховская,37.607511,55.763711,5,brick,3.0,300756769,93.0,5,65000000.0
24531,Чеховская,37.59763,55.764951,7,brick,2.0,285253676,52.6,3,37000000.0
24532,Чеховская,37.605409,55.763224,10,brick,2.0,293619650,50.0,8,38800000.0
24533,Чеховская,37.60805,55.76446,6,brick,2.0,300662148,43.6,3,31900000.0
24534,Чеховская,37.597019,55.760905,4,brick,3.0,298053748,100.0,2,94990000.0
24536,Чеховская,37.600253,55.762753,4,brick,3.0,299052854,81.0,4,50900000.0
24537,Чеховская,37.610799,55.76363,13,brick,2.0,286767663,50.0,1,32000000.0
24538,Чеховская,37.613269,55.763462,6,brick,2.0,295779944,59.0,1,33950000.0
24539,Чеховская,37.603109,55.769656,12,brick,3.0,294159960,83.0,11,53000000.0
24540,Чеховская,37.597073,55.761229,5,brick,3.0,299681757,95.0,5,88500000.0
24542,Чеховская,37.610799,55.76363,13,brick,3.0,298838859,86.5,5,62000000.0
24545,Чеховская,37.603675,55.760089,7,brick,2.0,299112667,70.1,1,56000000.0
24546,Чеховская,37.604214,55.769332,5,brick,3.0,291484598,105.0,2,90000000.0
24547,Чеховская,37.602759,55.764268,4,brick,3.0,300005830,80.4,3,75000000.0
24548,Чеховская,37.608311,55.76174,9,brick,2.0,295878897,57.1,4,41950000.0
24549,Чеховская,37.606945,55.764987,9,monolith,2.0,298409293,62.0,8,49250000.0
24550,Чеховская,37.611859,55.767053,4,brick,2.0,301390961,63.3,3,45000000.0
24551,Чеховская,37.60381,55.771439,6,brick,3.0,300303718,105.0,2,59900000.0
24552,Чеховская,37.606586,55.762839,5,brick,3.0,301263082,107.0,5,84200000.0
24553,Чеховская,37.611473,55.766106,10,monolithBrick,3.0,300112032,135.0,3,137000000.0
24554,Чеховская,37.604798,55.768765,4,brick,3.0,301347274,112.0,2,287000000.0
24556,Чеховская,37.604592,55.76172,6,monolithBrick,3.0,300877955,160.0,4,250000000.0
24557,Чеховская,37.614006,55.772077,6,brick,2.0,298940754,51.2,3,37000000.0
24559,Чеховская,37.604592,55.76172,6,monolithBrick,3.0,290282315,143.7,4,167000000.0
24560,Чеховская,37.604592,55.76172,6,monolith,3.0,299027204,145.0,4,166897256.0
24562,Чеховская,37.611473,55.766106,10,monolith,3.0,299652018,135.7,3,137000000.0
24563,Чеховская,37.606685,55.768385,5,brick,3.0,298156286,75.6,2,79000000.0
24564,Чеховская,37.603819,55.760727,11,brick,3.0,301258441,254.1,11,311000000.0
24565,Чеховская,37.60779,55.765037,7,brick,3.0,300866385,110.2,3,65000000.0
24567,Чеховская,37.611473,55.766106,10,brick,3.0,301118609,135.0,3,140000000.0
24568,Чеховская,37.612829,55.773024,7,brick,3.0,300440873,160.0,3,95000000.0
24569,Чеховская,37.604592,55.76172,6,monolith,3.0,279461193,145.0,4,167000000.0
24570,Чеховская,37.612829,55.773024,7,brick,3.0,300877563,160.0,3,95000000.0
24571,Чеховская,37.604592,55.76172,6,monolith,3.0,297862338,143.7,4,167000000.0
24572,Чеховская,37.60779,55.765037,7,brick,3.0,284017085,110.2,3,65000000.0
24573,Чеховская,37.60805,55.76446,6,brick,2.0,301317018,55.0,2,30700000.0
24574,Чеховская,37.605409,55.763224,10,brick,2.0,297154577,58.0,7,37500000.0
24575,Чеховская,37.609631,55.762115,8,brick,2.0,298638543,54.9,5,49000000.0
24577,Чеховская,37.613943,55.772694,3,brick,2.0,299374284,40.1,2,25900000.0
24578,Чеховская,37.612829,55.773024,7,brick,3.0,300435688,160.0,3,95000000.0
24594,Чистые пруды,37.649112,55.760672,5,brick,0.0,299604552,23.5,2,11000000.0
24619,Чистые пруды,37.649112,55.760672,5,brick,0.0,299605051,32.9,2,16450000.0
24626,Чистые пруды,37.649112,55.760672,5,brick,1.0,300563552,14.0,1,10770000.0
24639,Чистые пруды,37.649112,55.760672,5,brick,0.0,300734019,13.5,1,10760000.0
24642,Чистые пруды,37.649112,55.760672,5,brick,1.0,300370739,13.5,1,10770000.0
24713,Чистые пруды,37.651268,55.761284,6,brick,2.0,298002130,68.0,6,49000000.0
24715,Чистые пруды,37.651708,55.761517,6,brick,3.0,299718189,68.0,6,49000000.0
24718,Чистые пруды,37.64144303802863,55.761765709459695,6,monolith,2.0,277821548,59.3,1,105000000.0
24720,Чистые пруды,37.641443038,55.7617657095,6,monolith,2.0,293696188,78.0,2,145000000.0
24723,Чистые пруды,37.640354,55.761208,5,monolith,3.0,300551520,135.0,4,214989980.0
24724,Чистые пруды,37.641443038,55.7617657095,6,monolith,3.0,294991038,128.0,2,205000000.0
24726,Чистые пруды,37.640354,55.761208,6,brick,2.0,296991138,95.6,5,160000000.0
24727,Чистые пруды,37.640354,55.761208,6,brick,2.0,298117475,115.2,3,196000000.0
24745,Чкаловская,37.6466762685083,55.7502427832298,9,monolith,4.0,298329528,141.2,6,112981744.0
24749,Чкаловская,37.6466762685083,55.7502427832298,9,monolith,1.0,298329529,62.6,7,57605646.0
24805,Чкаловская,37.706757,55.787513,8,panel,0.0,298437512,18.4,3,7350000.0
24806,Чкаловская,37.65629,55.761305,8,brick,4.0,295070373,106.0,3,37350000.0
24807,Чкаловская,37.662964,55.751568,7,monolithBrick,4.0,277218960,160.0,4,61500000.0
24811,Чкаловская,37.653226,55.753402,5,brick,0.0,299792186,19.5,2,13272853.0
24812,Чкаловская,37.662964,55.751568,6,monolith,4.0,299988692,165.0,5,89000000.0
24837,Чкаловская,37.6492923558,55.7508185529,8,monolithBrick,3.0,294641848,122.2,7,169247000.0
24888,Чкаловская,37.656649,55.747946,4,brick,3.0,300387689,77.0,3,30000000.0
24890,Чкаловская,37.659461,55.755854,21,monolith,3.0,298323674,66.5,15,42000000.0
24891,Чкаловская,37.662039,55.752252,8,brick,3.0,298479397,98.0,2,44000000.0
24892,Чкаловская,37.664743,55.764025,8,brick,3.0,294065652,80.3,2,34000000.0
24893,Чкаловская,37.657143,55.747312,6,brick,3.0,297908712,84.6,6,45000000.0
24895,Чкаловская,37.659772,55.76336,11,monolithBrick,2.0,292579347,40.9,8,25500000.0
24910,Шаболовская,37.6560693472213,55.7184917197416,27,monolith,1.0,301052513,46.54,3,26197937.0
24912,Шаболовская,37.6552581987416,55.7180251582554,21,monolith,1.0,291543574,40.3,21,25201418.0
24926,Шаболовская,37.61468,55.722776,23,monolith,4.0,300285636,140.45,17,59782750.0
24930,Шаболовская,37.6552581987416,55.7180251582554,21,monolith,4.0,301052450,102.27,18,63280854.0
24938,Шаболовская,37.656829,55.719465,29,monolith,1.0,293801357,44.29,26,26820389.0
24946,Шаболовская,37.656829,55.719465,1,monolith,4.0,288867469,136.39,1,96288928.0
24954,Шаболовская,37.656829,55.719465,1,monolith,4.0,301052498,155.04,1,100082519.0
24957,Шаболовская,37.61238,55.709698,4,brick,0.0,300991063,19.0,2,8900000.0
24958,Шаболовская,37.61238,55.709698,4,brick,0.0,298396930,16.0,3,7950000.0
24960,Шаболовская,37.61238,55.709698,4,brick,1.0,300745951,18.0,2,7800000.0
24962,Шаболовская,37.617465,55.717239,5,stalin,1.0,301358669,31.4,5,16500000.0
24968,Шаболовская,37.61238,55.709698,4,brick,1.0,299059172,19.0,2,8700000.0
24970,Шаболовская,37.62157,55.721077,8,brick,0.0,299460836,29.4,5,15900000.0
24971,Шаболовская,37.633841,55.713572,19,monolith,1.0,300476407,40.0,19,17500000.0
24973,Шаболовская,37.61238,55.709698,4,brick,1.0,299414981,18.0,3,8500000.0
24977,Шаболовская,37.607448,55.710692,19,monolith,4.0,301263059,178.0,17,129950000.0
24978,Шаболовская,37.633841,55.713572,19,monolith,1.0,301310627,42.0,19,17500000.0
24992,Шаболовская,37.654385,55.7184,16,monolith,2.0,301052466,75.93,16,40060338.0
24998,Шаболовская,37.6560693472213,55.7184917197416,27,monolith,2.0,296831929,68.77,27,35394945.0
25000,Шаболовская,37.654385,55.7184,9,monolith,2.0,297102396,71.19,4,34937106.0
25004,Шаболовская,37.656829,55.719465,29,monolith,2.0,301052508,71.81,29,41744046.0
25010,Шаболовская,37.654385,55.7184,12,monolith,2.0,285359326,84.51,8,40799069.0
25016,Шаболовская,37.657089,55.718948,16,monolith,2.0,290542282,82.27,15,50784952.0
25018,Шаболовская,37.654385,55.7184,16,monolith,3.0,297102395,114.91,15,58877241.0
25020,Шаболовская,37.656829,55.719465,29,monolith,2.0,296831921,45.33,8,26020054.0
25022,Шаболовская,37.654385,55.7184,12,monolith,2.0,291543571,83.7,12,42399562.0
25024,Шаболовская,37.6561304404754,55.7191254195171,12,monolith,3.0,288391324,127.99,1,54407937.0
25026,Шаболовская,37.61468,55.722776,23,monolith,3.0,300285627,127.45,10,58048837.0
25028,Шаболовская,37.6561304404754,55.7191254195171,12,monolith,3.0,288867477,99.73,12,53552811.0
25030,Шаболовская,37.656829,55.719465,29,monolith,3.0,301052510,101.39,2,51467961.0
25036,Шаболовская,37.6552581987416,55.7180251582554,21,monolith,2.0,297102397,66.86,19,37389096.0
25042,Шаболовская,37.654385,55.7184,9,monolith,3.0,294939311,102.35,2,58055217.0
25044,Шаболовская,37.656829,55.719465,29,monolith,2.0,301052505,46.27,29,30285004.0
25046,Шаболовская,37.656829,55.719465,29,monolith,3.0,293801361,106.82,8,62749314.0
25052,Шаболовская,37.656829,55.719465,29,monolith,2.0,290542272,52.48,3,30821708.0
25054,Шаболовская,37.6552581987416,55.7180251582554,21,monolith,2.0,291942937,47.76,21,29438644.0
25056,Шаболовская,37.656829,55.719465,29,monolith,3.0,301052499,117.74,25,76664161.0
25058,Шаболовская,37.657089,55.718948,14,monolith,2.0,291897545,86.02,13,39597215.0
25059,Шаболовская,37.609497,55.714186,6,monolith,3.0,300987965,77.2,1,20500000.0
25060,Шаболовская,37.62448,55.713248,13,monolith,2.0,298147737,108.4,13,92140000.0
25062,Шаболовская,37.656829,55.719465,29,monolith,2.0,292100453,54.57,27,38144962.0
25063,Шаболовская,37.619028,55.716468,7,brick,3.0,298683683,64.7,4,22000000.0
25065,Шоссе Энтузиастов,37.730293,55.764769,5,brick,1.0,301129606,17.9,1,9600000.0
25066,Шоссе Энтузиастов,37.76804,55.740426,9,panel,1.0,298527999,38.7,3,10500000.0
25069,Шоссе Энтузиастов,37.73226,55.764561,12,panel,1.0,300379838,34.4,2,11850000.0
25070,Шоссе Энтузиастов,37.735395,55.76684,22,panel,1.0,300522216,41.8,22,13500000.0
25071,Шоссе Энтузиастов,37.765049,55.743917,5,panel,1.0,300526507,30.2,5,10500000.0
25072,Шоссе Энтузиастов,37.740821,55.765058,5,panel,1.0,297903422,32.0,2,10750000.0
25077,Шоссе Энтузиастов,37.766046,55.740274,12,block,1.0,301263395,40.9,10,9050000.0
25081,Шоссе Энтузиастов,37.739716,55.764171,14,panel,1.0,298923612,41.0,4,10490000.0
25084,Шоссе Энтузиастов,37.729592,55.763366,12,block,1.0,300980814,35.0,7,10990000.0
25085,Шоссе Энтузиастов,37.767214,55.740466,5,panel,1.0,300567936,32.0,3,8800000.0
25086,Шоссе Энтузиастов,37.726754,55.766344,5,monolith,0.0,300684120,14.0,3,7000000.0
25088,Шоссе Энтузиастов,37.739231,55.773788,4,monolithBrick,0.0,300667508,30.0,3,10700000.0
25089,Шоссе Энтузиастов,37.739716,55.764171,14,panel,1.0,300979941,40.0,6,11100000.0
25090,Шоссе Энтузиастов,37.734704,55.762105,9,brick,1.0,299290479,32.5,1,10500000.0
25091,Шоссе Энтузиастов,37.739231,55.773788,4,panel,0.0,299005215,19.0,3,6600000.0
25093,Шоссе Энтузиастов,37.739231,55.773788,4,monolith,1.0,300664621,37.0,2,8350000.0
25095,Шоссе Энтузиастов,37.732925,55.769292,5,block,1.0,297105907,31.3,4,9950000.0
25097,Шоссе Энтузиастов,37.739231,55.773788,4,monolith,1.0,300964814,35.0,1,8700000.0
25098,Шоссе Энтузиастов,37.73606,55.765301,9,panel,1.0,285762968,31.6,2,12499000.0
25099,Шоссе Энтузиастов,37.787004,55.748432,16,panel,4.0,279702520,72.0,3,18300000.0
25100,Шоссе Энтузиастов,37.766154,55.742154,5,panel,1.0,300613713,31.9,2,10290000.0
25101,Шоссе Энтузиастов,37.758707,55.759167,8,brick,4.0,300747040,105.0,4,25499000.0
25102,Шоссе Энтузиастов,37.780626,55.747201,12,panel,4.0,299297488,98.0,11,26000000.0
25103,Шоссе Энтузиастов,37.968086,55.764176,4,monolith,4.0,300681209,167.0,1,12500000.0
25104,Шоссе Энтузиастов,37.739231,55.773788,4,monolith,0.0,300024737,19.4,4,8800000.0
25105,Шоссе Энтузиастов,37.779934,55.750464,4,brick,1.0,278480794,33.3,4,9800000.0
25106,Шоссе Энтузиастов,37.888944,55.790798,25,block,1.0,293807575,46.6,9,7200000.0
25107,Шоссе Энтузиастов,37.777787,55.7517,6,brick,4.0,300598938,101.0,6,22950000.0
25108,Шоссе Энтузиастов,37.73606,55.765301,9,block,1.0,294966327,31.9,7,10200000.0
25109,Шоссе Энтузиастов,37.758572,55.75746,9,brick,1.0,295042808,38.5,4,12500000.0
25110,Шоссе Энтузиастов,37.825425,55.774396,16,panel,1.0,300256336,35.0,16,10000000.0
25111,Шоссе Энтузиастов,37.738674,55.760322,32,monolith,1.0,301161743,37.1,27,15300000.0
25112,Шоссе Энтузиастов,37.733383,55.761244,5,brick,1.0,294129214,37.0,2,12000000.0
25113,Шоссе Энтузиастов,37.741603,55.765974,14,panel,1.0,295628374,36.0,4,12500000.0
25114,Шоссе Энтузиастов,37.773933,55.745615,5,monolith,4.0,273306536,100.0,4,24000000.0
25115,Шоссе Энтузиастов,37.735395,55.76684,22,panel,4.0,300936817,100.0,8,31200000.0
25116,Шоссе Энтузиастов,37.73898,55.763351,5,brick,1.0,300265083,37.0,1,11999000.0
25117,Шоссе Энтузиастов,37.783249,55.763954,12,stalin,1.0,300575956,44.7,4,13500000.0
25118,Шоссе Энтузиастов,37.732278,55.769099,5,brick,1.0,293119175,34.5,1,10400000.0
25119,Шоссе Энтузиастов,37.743336,55.766957,5,brick,4.0,299145889,110.0,2,27000000.0
25120,Шоссе Энтузиастов,37.738674,55.760322,32,monolith,1.0,299496634,37.1,23,15250000.0
25121,Шоссе Энтузиастов,37.735395,55.76684,22,monolith,4.0,298897520,103.0,12,30500000.0
25122,Шоссе Энтузиастов,37.740444,55.759243,7,monolith,1.0,299050943,34.0,5,16900000.0
